timestamp,pressure,sonar_dist,ice_thickness
2026-03-19 18:36:33.518716574,106940.00244140624,0.632,0.4831808556797791
2026-03-19 18:36:33.561482430,106940.00244140624,0.632,0.48318085557537366
2026-03-19 18:36:33.621399641,106940.00244140624,0.632,0.4831808555706639
2026-03-19 18:36:33.690694094,106940.00244140624,0.632,0.48318085541724387
2026-03-19 18:36:33.735249758,106940.00244140624,0.632,0.48318085510221964
2026-03-19 18:36:33.777183771,106940.00244140624,0.632,0.48318085498454205
2026-03-19 18:36:33.864084482,106940.00244140624,0.632,0.483180854893672
2026-03-19 18:36:33.907836914,106940.00244140624,0.632,0.4831808549600683
2026-03-19 18:36:33.951053143,106940.00244140624,0.632,0.4831808551102952
2026-03-19 18:36:33.993786335,106940.00244140624,0.632,0.4831808551818047
2026-03-19 18:36:34.078719378,106940.00244140624,0.632,0.4831808553390561
2026-03-19 18:36:34.122231007,106940.00244140624,0.632,0.4831808554664509
2026-03-19 18:36:34.166226625,106900.0,0.632,0.47873404983728823
2026-03-19 18:36:34.210033178,106900.0,0.632,0.478734049814134
2026-03-19 18:36:34.294286728,106900.0,0.632,0.47873404978088274
2026-03-19 18:36:34.338344812,106900.0,0.632,0.4787340497145717
2026-03-19 18:36:34.382537842,106900.0,0.632,0.4787340496719847
2026-03-19 18:36:34.467322111,106900.0,0.632,0.4787340497947725
2026-03-19 18:36:34.510535717,106900.0,0.632,0.4787340498373888
2026-03-19 18:36:34.554537535,106900.0,0.632,0.4787340500472612
2026-03-19 18:36:34.599271774,106900.0,0.631,0.4798245625301962
2026-03-19 18:36:34.682807684,106900.0,0.631,0.4798245626599319
2026-03-19 18:36:34.726311207,106900.0,0.631,0.47982456288784264
2026-03-19 18:36:34.770315170,106900.0,0.631,0.47982456306722976
2026-03-19 18:36:34.860359192,106900.0,0.631,0.47982456323678185
2026-03-19 18:36:34.899911642,106900.0,0.631,0.47982456339771645
2026-03-19 18:36:34.943440914,106900.0,0.631,0.4798245634714915
2026-03-19 18:36:34.986892939,106900.0,0.631,0.4798245635458049
2026-03-19 18:36:35.071748734,106900.0,0.631,0.4798245634950415
2026-03-19 18:36:35.115450621,106900.0,0.631,0.47982456349951813
2026-03-19 18:36:35.160308838,106900.0,0.631,0.47982456331395845
2026-03-19 18:36:35.245352745,106900.0,0.631,0.4798245631163973
2026-03-19 18:36:35.287629843,106900.0,0.631,0.47982456279233754
2026-03-19 18:36:35.331435204,106900.0,0.631,0.47982456233157056
2026-03-19 18:36:35.415307283,106900.0,0.631,0.4798245619807753
2026-03-19 18:36:35.459928751,106900.0,0.631,0.47982456178928506
2026-03-19 18:36:35.506188392,106900.0,0.631,0.4798245618385966
2026-03-19 18:36:35.564733267,106900.0,0.631,0.4798245620112411
2026-03-19 18:36:35.631623268,106900.0,0.631,0.47982456229363907
2026-03-19 18:36:35.675129890,106900.0,0.631,0.4798245625484652
2026-03-19 18:36:35.719549656,106900.0,0.631,0.47982456290152675
2026-03-19 18:36:35.806394339,106900.0,0.631,0.47982456290993836
2026-03-19 18:36:35.849015236,106900.0,0.631,0.47982456305816257
2026-03-19 18:36:35.892577887,106900.0,0.631,0.4798245630648862
2026-03-19 18:36:35.935886860,106900.0,0.631,0.4798245629220029
2026-03-19 18:36:36.020270586,106900.0,0.631,0.47982456274472024
2026-03-19 18:36:36.064789295,106900.0,0.631,0.4798245623114366
2026-03-19 18:36:36.108841419,106900.0,0.631,0.4798245621399345
2026-03-19 18:36:36.192164898,106950.0,0.631,0.48538273006453575
2026-03-19 18:36:36.236235619,106950.0,0.631,0.4853827301107563
2026-03-19 18:36:36.279124498,106950.0,0.631,0.4853827301512731
2026-03-19 18:36:36.322475672,106950.0,0.631,0.48538273038156304
2026-03-19 18:36:36.408662796,106950.0,0.631,0.48538273047726826
2026-03-19 18:36:36.452442646,106950.0,0.631,0.48538273032964274
2026-03-19 18:36:36.496840000,106950.0,0.631,0.48538273010380967
2026-03-19 18:36:36.540452480,106950.0,0.631,0.485382729976272
2026-03-19 18:36:36.624165058,106950.0,0.631,0.48538272991797354
2026-03-19 18:36:36.668596029,106950.0,0.631,0.4853827299154797
2026-03-19 18:36:36.710712910,106950.0,0.631,0.4853827299347091
2026-03-19 18:36:36.796205521,106950.0,0.631,0.4853827300356495
2026-03-19 18:36:36.841738701,106950.0,0.631,0.48538273013401667
2026-03-19 18:36:36.884909153,106950.0,0.631,0.48538273011364574
2026-03-19 18:36:36.967718601,106950.0,0.631,0.4853827299844481
2026-03-19 18:36:37.012213945,106950.0,0.631,0.4853827299971314
2026-03-19 18:36:37.055719376,106950.0,0.631,0.485382729935072
2026-03-19 18:36:37.141257048,106950.0,0.631,0.4853827300008529
2026-03-19 18:36:37.184661150,106950.0,0.631,0.48538273013666366
2026-03-19 18:36:37.227791548,106950.0,0.631,0.4853827301852644
2026-03-19 18:36:37.271087408,106950.0,0.631,0.4853827302353756
2026-03-19 18:36:37.357683659,106950.0,0.631,0.4853827301823296
2026-03-19 18:36:37.403041124,106950.0,0.631,0.4853827300447101
2026-03-19 18:36:37.445630789,106950.0,0.631,0.4853827299601244
2026-03-19 18:36:37.506250858,106950.0,0.63,0.4864732421567458
2026-03-19 18:36:37.572470427,106950.0,0.63,0.48647324217097254
2026-03-19 18:36:37.617018700,106950.0,0.63,0.48647324236677303
2026-03-19 18:36:37.661458015,106950.0,0.63,0.486473242573474
